Date,URL
2024-06-13,https://www.adminmonitor.com/tx/puct/open_meeting/20240613/
2024-06-13,https://www.adminmonitor.com/tx/puct/open_meeting/20240613/
2024-05-23,https://www.adminmonitor.com/tx/puct/open_meeting/20240523/
2024-05-23,https://www.adminmonitor.com/tx/puct/open_meeting/20240523/
2024-05-23,https://www.adminmonitor.com/tx/puct/open_meeting/20240523/
2024-05-16,https://www.adminmonitor.com/tx/puct/open_meeting/20240516/
2024-05-16,https://www.adminmonitor.com/tx/puct/open_meeting/20240516/
2024-05-16,https://www.adminmonitor.com/tx/puct/open_meeting/20240516/
2024-05-02,https://www.adminmonitor.com/tx/puct/open_meeting/20240502/
2024-05-02,https://www.adminmonitor.com/tx/puct/open_meeting/20240502/
2024-05-02,https://www.adminmonitor.com/tx/puct/open_meeting/20240502/
2024-04-25,https://www.adminmonitor.com/tx/puct/open_meeting/20240425/
2024-04-25,https://www.adminmonitor.com/tx/puct/open_meeting/20240425/
2024-04-25,https://www.adminmonitor.com/tx/puct/open_meeting/20240425/
2024-04-11,https://www.adminmonitor.com/tx/puct/open_meeting/20240411/
2024-04-11,https://www.adminmonitor.com/tx/puct/open_meeting/20240411/
2024-04-11,https://www.adminmonitor.com/tx/puct/open_meeting/20240411/
2024-03-21,https://www.adminmonitor.com/tx/puct/open_meeting/20240321/
2024-03-21,https://www.adminmonitor.com/tx/puct/open_meeting/20240321/
2024-03-21,https://www.adminmonitor.com/tx/puct/open_meeting/20240321/
2024-03-07,https://www.adminmonitor.com/tx/puct/open_meeting/20240307/
2024-03-07,https://www.adminmonitor.com/tx/puct/open_meeting/20240307/
2024-03-07,https://www.adminmonitor.com/tx/puct/open_meeting/20240307/
2024-02-15,https://www.adminmonitor.com/tx/puct/open_meeting/20240215/
2024-02-15,https://www.adminmonitor.com/tx/puct/open_meeting/20240215/
2024-02-15,https://www.adminmonitor.com/tx/puct/open_meeting/20240215/
2024-02-01,https://www.adminmonitor.com/tx/puct/open_meeting/20240201/
2024-02-01,https://www.adminmonitor.com/tx/puct/open_meeting/20240201/
2024-02-01,https://www.adminmonitor.com/tx/puct/open_meeting/20240201/
2024-01-18,https://www.adminmonitor.com/tx/puct/open_meeting/20240118/
2024-01-18,https://www.adminmonitor.com/tx/puct/open_meeting/20240118/
2024-01-18,https://www.adminmonitor.com/tx/puct/open_meeting/20240118/
2023-12-14,https://www.adminmonitor.com/tx/puct/open_meeting/20231214/
2023-12-14,https://www.adminmonitor.com/tx/puct/open_meeting/20231214/
2023-12-14,https://www.adminmonitor.com/tx/puct/open_meeting/20231214/
2023-11-30,https://www.adminmonitor.com/tx/puct/open_meeting/20231130/
2023-11-30,https://www.adminmonitor.com/tx/puct/open_meeting/20231130/
2023-11-30,https://www.adminmonitor.com/tx/puct/open_meeting/20231130/
2023-11-02,https://www.adminmonitor.com/tx/puct/open_meeting/20231102/
2023-11-02,https://www.adminmonitor.com/tx/puct/open_meeting/20231102/
2023-11-02,https://www.adminmonitor.com/tx/puct/open_meeting/20231102/
2023-10-20,https://www.adminmonitor.com/tx/puct/open_meeting/20231020/
2023-10-20,https://www.adminmonitor.com/tx/puct/open_meeting/20231020/
2023-10-20,https://www.adminmonitor.com/tx/puct/open_meeting/20231020/
2023-10-12,https://www.adminmonitor.com/tx/puct/open_meeting/20231012/
2023-10-12,https://www.adminmonitor.com/tx/puct/open_meeting/20231012/
2023-10-12,https://www.adminmonitor.com/tx/puct/open_meeting/20231012/
2023-09-28,https://www.adminmonitor.com/tx/puct/open_meeting/20230928/
2023-09-28,https://www.adminmonitor.com/tx/puct/open_meeting/20230928/
2023-09-28,https://www.adminmonitor.com/tx/puct/open_meeting/20230928/
2023-09-14,https://www.adminmonitor.com/tx/puct/open_meeting/20230914/
2023-09-14,https://www.adminmonitor.com/tx/puct/open_meeting/20230914/
2023-09-14,https://www.adminmonitor.com/tx/puct/open_meeting/20230914/
2023-08-24,https://www.adminmonitor.com/tx/puct/open_meeting/20230824/
2023-08-24,https://www.adminmonitor.com/tx/puct/open_meeting/20230824/
2023-08-24,https://www.adminmonitor.com/tx/puct/open_meeting/20230824/
2023-08-03,https://www.adminmonitor.com/tx/puct/open_meeting/20230803/
2023-08-03,https://www.adminmonitor.com/tx/puct/open_meeting/20230803/
2023-08-03,https://www.adminmonitor.com/tx/puct/open_meeting/20230803/
2023-07-20,https://www.adminmonitor.com/tx/puct/open_meeting/20230720/
2023-07-20,https://www.adminmonitor.com/tx/puct/open_meeting/20230720/
2023-07-20,https://www.adminmonitor.com/tx/puct/open_meeting/20230720/
2023-06-29,https://www.adminmonitor.com/tx/puct/open_meeting/20230629/
2023-06-29,https://www.adminmonitor.com/tx/puct/open_meeting/20230629/
2023-06-29,https://www.adminmonitor.com/tx/puct/open_meeting/20230629/
2023-06-15,https://www.adminmonitor.com/tx/puct/open_meeting/20230615/
2023-06-15,https://www.adminmonitor.com/tx/puct/open_meeting/20230615/
2023-06-15,https://www.adminmonitor.com/tx/puct/open_meeting/20230615/
2023-05-25,https://www.adminmonitor.com/tx/puct/open_meeting/20230525/
2023-05-25,https://www.adminmonitor.com/tx/puct/open_meeting/20230525/
2023-05-25,https://www.adminmonitor.com/tx/puct/open_meeting/20230525/
2023-04-27,https://www.adminmonitor.com/tx/puct/open_meeting/20230427/
2023-04-27,https://www.adminmonitor.com/tx/puct/open_meeting/20230427/
2023-04-27,https://www.adminmonitor.com/tx/puct/open_meeting/20230427/
2023-04-06,https://www.adminmonitor.com/tx/puct/open_meeting/20230406/
2023-04-06,https://www.adminmonitor.com/tx/puct/open_meeting/20230406/
2023-04-06,https://www.adminmonitor.com/tx/puct/open_meeting/20230406/
2023-03-23,https://www.adminmonitor.com/tx/puct/open_meeting/20230323/
2023-03-23,https://www.adminmonitor.com/tx/puct/open_meeting/20230323/
2023-03-23,https://www.adminmonitor.com/tx/puct/open_meeting/20230323/
2023-03-09,https://www.adminmonitor.com/tx/puct/open_meeting/20230309/
2023-03-09,https://www.adminmonitor.com/tx/puct/open_meeting/20230309/
2023-03-09,https://www.adminmonitor.com/tx/puct/open_meeting/20230309/
2023-02-16,https://www.adminmonitor.com/tx/puct/open_meeting/20230216/
2023-02-16,https://www.adminmonitor.com/tx/puct/open_meeting/20230216/
2023-02-16,https://www.adminmonitor.com/tx/puct/open_meeting/20230216/
2023-01-26,https://www.adminmonitor.com/tx/puct/open_meeting/20230126/
2023-01-26,https://www.adminmonitor.com/tx/puct/open_meeting/20230126/
2023-01-26,https://www.adminmonitor.com/tx/puct/open_meeting/20230126/
2023-01-12,https://www.adminmonitor.com/tx/puct/open_meeting/20230112/
2023-01-12,https://www.adminmonitor.com/tx/puct/open_meeting/20230112/
2023-01-12,https://www.adminmonitor.com/tx/puct/open_meeting/20230112/
2022-12-15,https://www.adminmonitor.com/tx/puct/open_meeting/20221215/
2022-12-15,https://www.adminmonitor.com/tx/puct/open_meeting/20221215/
2022-12-15,https://www.adminmonitor.com/tx/puct/open_meeting/20221215/
2022-11-30,https://www.adminmonitor.com/tx/puct/open_meeting/20221130/
2022-11-30,https://www.adminmonitor.com/tx/puct/open_meeting/20221130/
2022-11-30,https://www.adminmonitor.com/tx/puct/open_meeting/20221130/
2022-11-03,https://www.adminmonitor.com/tx/puct/open_meeting/20221103/
2022-11-03,https://www.adminmonitor.com/tx/puct/open_meeting/20221103/
2022-11-03,https://www.adminmonitor.com/tx/puct/open_meeting/20221103/
2022-10-20,https://www.adminmonitor.com/tx/puct/open_meeting/20221020/
2022-10-20,https://www.adminmonitor.com/tx/puct/open_meeting/20221020/
2022-10-20,https://www.adminmonitor.com/tx/puct/open_meeting/20221020/
2022-10-06,https://www.adminmonitor.com/tx/puct/open_meeting/20221006/
2022-10-06,https://www.adminmonitor.com/tx/puct/open_meeting/20221006/
2022-10-06,https://www.adminmonitor.com/tx/puct/open_meeting/20221006/
2022-09-29,https://www.adminmonitor.com/tx/puct/open_meeting/20220929/
2022-09-29,https://www.adminmonitor.com/tx/puct/open_meeting/20220929/
2022-09-29,https://www.adminmonitor.com/tx/puct/open_meeting/20220929/
2022-09-15,https://www.adminmonitor.com/tx/puct/open_meeting/20220915/
2022-09-15,https://www.adminmonitor.com/tx/puct/open_meeting/20220915/
2022-09-15,https://www.adminmonitor.com/tx/puct/open_meeting/20220915/
2022-08-25,https://www.adminmonitor.com/tx/puct/open_meeting/20220825/
2022-08-25,https://www.adminmonitor.com/tx/puct/open_meeting/20220825/
2022-08-25,https://www.adminmonitor.com/tx/puct/open_meeting/20220825/
2022-08-04,https://www.adminmonitor.com/tx/puct/open_meeting/20220804/
2022-08-04,https://www.adminmonitor.com/tx/puct/open_meeting/20220804/
2022-08-04,https://www.adminmonitor.com/tx/puct/open_meeting/20220804/
2022-07-14,https://www.adminmonitor.com/tx/puct/open_meeting/20220714/
2022-07-14,https://www.adminmonitor.com/tx/puct/open_meeting/20220714/
2022-07-14,https://www.adminmonitor.com/tx/puct/open_meeting/20220714/
2022-06-30,https://www.adminmonitor.com/tx/puct/open_meeting/20220630/
2022-06-30,https://www.adminmonitor.com/tx/puct/open_meeting/20220630/
2022-06-30,https://www.adminmonitor.com/tx/puct/open_meeting/20220630/
2022-06-16,https://www.adminmonitor.com/tx/puct/open_meeting/20220616/
2022-06-16,https://www.adminmonitor.com/tx/puct/open_meeting/20220616/
2022-06-16,https://www.adminmonitor.com/tx/puct/open_meeting/20220616/
2022-05-26,https://www.adminmonitor.com/tx/puct/open_meeting/20220526/
2022-05-26,https://www.adminmonitor.com/tx/puct/open_meeting/20220526/
2022-05-26,https://www.adminmonitor.com/tx/puct/open_meeting/20220526/
2022-05-12,https://www.adminmonitor.com/tx/puct/open_meeting/20220512/
2022-05-12,https://www.adminmonitor.com/tx/puct/open_meeting/20220512/
2022-05-12,https://www.adminmonitor.com/tx/puct/open_meeting/20220512/
2022-04-21,https://www.adminmonitor.com/tx/puct/open_meeting/20220421/
2022-04-21,https://www.adminmonitor.com/tx/puct/open_meeting/20220421/
2022-04-21,https://www.adminmonitor.com/tx/puct/open_meeting/20220421/
2022-03-31,https://www.adminmonitor.com/tx/puct/open_meeting/20220331/
2022-03-31,https://www.adminmonitor.com/tx/puct/open_meeting/20220331/
2022-03-31,https://www.adminmonitor.com/tx/puct/open_meeting/20220331/
2022-03-10,https://www.adminmonitor.com/tx/puct/open_meeting/20220310/
2022-03-10,https://www.adminmonitor.com/tx/puct/open_meeting/20220310/
2022-03-10,https://www.adminmonitor.com/tx/puct/open_meeting/20220310/
2022-02-25,https://www.adminmonitor.com/tx/puct/open_meeting/20220225/
2022-02-25,https://www.adminmonitor.com/tx/puct/open_meeting/20220225/
2022-02-25,https://www.adminmonitor.com/tx/puct/open_meeting/20220225/
2022-02-10,https://www.adminmonitor.com/tx/puct/open_meeting/20220210/
2022-02-10,https://www.adminmonitor.com/tx/puct/open_meeting/20220210/
2022-02-10,https://www.adminmonitor.com/tx/puct/open_meeting/20220210/
2022-01-27,https://www.adminmonitor.com/tx/puct/open_meeting/20220127/
2022-01-27,https://www.adminmonitor.com/tx/puct/open_meeting/20220127/
2022-01-27,https://www.adminmonitor.com/tx/puct/open_meeting/20220127/
2022-01-13,https://www.adminmonitor.com/tx/puct/open_meeting/20220113/
2022-01-13,https://www.adminmonitor.com/tx/puct/open_meeting/20220113/
2022-01-13,https://www.adminmonitor.com/tx/puct/open_meeting/20220113/
2021-12-16,https://www.adminmonitor.com/tx/puct/open_meeting/20211216/
2021-12-16,https://www.adminmonitor.com/tx/puct/open_meeting/20211216/
2021-12-16,https://www.adminmonitor.com/tx/puct/open_meeting/20211216/
2021-12-03,https://www.adminmonitor.com/tx/puct/open_meeting/20211203/
2021-12-03,https://www.adminmonitor.com/tx/puct/open_meeting/20211203/
2021-12-03,https://www.adminmonitor.com/tx/puct/open_meeting/20211203/
2021-12-02,https://www.adminmonitor.com/tx/puct/open_meeting/20211202/
2021-12-02,https://www.adminmonitor.com/tx/puct/open_meeting/20211202/
2021-12-02,https://www.adminmonitor.com/tx/puct/open_meeting/20211202/
2021-11-18,https://www.adminmonitor.com/tx/puct/open_meeting/20211118/
2021-11-18,https://www.adminmonitor.com/tx/puct/open_meeting/20211118/
2021-11-18,https://www.adminmonitor.com/tx/puct/open_meeting/20211118/
2021-10-28,https://www.adminmonitor.com/tx/puct/open_meeting/20211028/
2021-10-28,https://www.adminmonitor.com/tx/puct/open_meeting/20211028/
2021-10-28,https://www.adminmonitor.com/tx/puct/open_meeting/20211028/
2021-10-21,https://www.adminmonitor.com/tx/puct/open_meeting/20211021/
2021-10-21,https://www.adminmonitor.com/tx/puct/open_meeting/20211021/
2021-10-21,https://www.adminmonitor.com/tx/puct/open_meeting/20211021/
2021-10-07,https://www.adminmonitor.com/tx/puct/open_meeting/20211007/
2021-10-07,https://www.adminmonitor.com/tx/puct/open_meeting/20211007/
2021-10-07,https://www.adminmonitor.com/tx/puct/open_meeting/20211007/
2021-09-30,https://www.adminmonitor.com/tx/puct/open_meeting/20210930/
2021-09-30,https://www.adminmonitor.com/tx/puct/open_meeting/20210930/
2021-09-30,https://www.adminmonitor.com/tx/puct/open_meeting/20210930/
2021-09-23,https://www.adminmonitor.com/tx/puct/open_meeting/20210923/
2021-09-23,https://www.adminmonitor.com/tx/puct/open_meeting/20210923/
2021-09-23,https://www.adminmonitor.com/tx/puct/open_meeting/20210923/
2021-09-02,https://www.adminmonitor.com/tx/puct/open_meeting/20210902/
2021-09-02,https://www.adminmonitor.com/tx/puct/open_meeting/20210902/
2021-09-02,https://www.adminmonitor.com/tx/puct/open_meeting/20210902/
2021-08-19,https://www.adminmonitor.com/tx/puct/open_meeting/20210819/
2021-08-19,https://www.adminmonitor.com/tx/puct/open_meeting/20210819/
2021-08-19,https://www.adminmonitor.com/tx/puct/open_meeting/20210819/
2021-07-29,https://www.adminmonitor.com/tx/puct/open_meeting/20210729/
2021-07-29,https://www.adminmonitor.com/tx/puct/open_meeting/20210729/
2021-07-29,https://www.adminmonitor.com/tx/puct/open_meeting/20210729/
2021-07-15,https://www.adminmonitor.com/tx/puct/open_meeting/20210715/
2021-07-15,https://www.adminmonitor.com/tx/puct/open_meeting/20210715/
2021-07-15,https://www.adminmonitor.com/tx/puct/open_meeting/20210715/
2021-06-24,https://www.adminmonitor.com/tx/puct/open_meeting/20210624/
2021-06-24,https://www.adminmonitor.com/tx/puct/open_meeting/20210624/
2021-06-24,https://www.adminmonitor.com/tx/puct/open_meeting/20210624/
2021-06-17,https://www.adminmonitor.com/tx/puct/open_meeting/20210617/
2021-06-17,https://www.adminmonitor.com/tx/puct/open_meeting/20210617/
2021-06-17,https://www.adminmonitor.com/tx/puct/open_meeting/20210617/
2021-06-11,https://www.adminmonitor.com/tx/puct/open_meeting/20210611/
2021-06-11,https://www.adminmonitor.com/tx/puct/open_meeting/20210611/
2021-06-11,https://www.adminmonitor.com/tx/puct/open_meeting/20210611/
2021-06-03,https://www.adminmonitor.com/tx/puct/open_meeting/20210603/
2021-06-03,https://www.adminmonitor.com/tx/puct/open_meeting/20210603/
2021-06-03,https://www.adminmonitor.com/tx/puct/open_meeting/20210603/
2021-05-21,https://www.adminmonitor.com/tx/puct/open_meeting/20210521/
2021-05-21,https://www.adminmonitor.com/tx/puct/open_meeting/20210521/
2021-05-21,https://www.adminmonitor.com/tx/puct/open_meeting/20210521/
2021-05-06,https://www.adminmonitor.com/tx/puct/open_meeting/20210506/
2021-05-06,https://www.adminmonitor.com/tx/puct/open_meeting/20210506/
2021-05-06,https://www.adminmonitor.com/tx/puct/open_meeting/20210506/
2021-04-07,https://www.adminmonitor.com/tx/puct/open_meeting/20210407/
2021-04-07,https://www.adminmonitor.com/tx/puct/open_meeting/20210407/
2021-04-07,https://www.adminmonitor.com/tx/puct/open_meeting/20210407/
2021-03-18,https://www.adminmonitor.com/tx/puct/open_meeting/20210318/
2021-03-18,https://www.adminmonitor.com/tx/puct/open_meeting/20210318/
2021-03-18,https://www.adminmonitor.com/tx/puct/open_meeting/20210318/
2021-03-12,https://www.adminmonitor.com/tx/puct/open_meeting/20210312/
2021-03-12,https://www.adminmonitor.com/tx/puct/open_meeting/20210312/
2021-03-12,https://www.adminmonitor.com/tx/puct/open_meeting/20210312/
2021-03-11,https://www.adminmonitor.com/tx/puct/open_meeting/20210311/
2021-03-11,https://www.adminmonitor.com/tx/puct/open_meeting/20210311/
2021-03-11,https://www.adminmonitor.com/tx/puct/open_meeting/20210311/
2021-03-05,https://www.adminmonitor.com/tx/puct/open_meeting/20210305/
2021-03-05,https://www.adminmonitor.com/tx/puct/open_meeting/20210305/
2021-03-05,https://www.adminmonitor.com/tx/puct/open_meeting/20210305/
2021-03-03,https://www.adminmonitor.com/tx/puct/open_meeting/20210303/
2021-03-03,https://www.adminmonitor.com/tx/puct/open_meeting/20210303/
2021-03-03,https://www.adminmonitor.com/tx/puct/open_meeting/20210303/
2021-02-26,https://www.adminmonitor.com/tx/puct/open_meeting/20210226/
2021-02-26,https://www.adminmonitor.com/tx/puct/open_meeting/20210226/
2021-02-26,https://www.adminmonitor.com/tx/puct/open_meeting/20210226/
2021-02-21,https://www.adminmonitor.com/tx/puct/open_meeting/20210221/
2021-02-21,https://www.adminmonitor.com/tx/puct/open_meeting/20210221/
2021-02-21,https://www.adminmonitor.com/tx/puct/open_meeting/20210221/
2021-02-19,https://www.adminmonitor.com/tx/puct/open_meeting/20210219/
2021-02-19,https://www.adminmonitor.com/tx/puct/open_meeting/20210219/
2021-02-19,https://www.adminmonitor.com/tx/puct/open_meeting/20210219/
2021-02-17,https://www.adminmonitor.com/tx/puct/open_meeting/20210217/
2021-02-17,https://www.adminmonitor.com/tx/puct/open_meeting/20210217/
2021-02-17,https://www.adminmonitor.com/tx/puct/open_meeting/20210217/
2021-02-16,https://www.adminmonitor.com/tx/puct/open_meeting/20210216/
2021-02-16,https://www.adminmonitor.com/tx/puct/open_meeting/20210216/
2021-02-16,https://www.adminmonitor.com/tx/puct/open_meeting/20210216/
2021-02-15,https://www.adminmonitor.com/tx/puct/open_meeting/20210215/
2021-02-15,https://www.adminmonitor.com/tx/puct/open_meeting/20210215/
2021-02-15,https://www.adminmonitor.com/tx/puct/open_meeting/20210215/
2021-02-12,https://www.adminmonitor.com/tx/puct/open_meeting/20210212/
2021-02-12,https://www.adminmonitor.com/tx/puct/open_meeting/20210212/
2021-02-12,https://www.adminmonitor.com/tx/puct/open_meeting/20210212/
2021-01-29,https://www.adminmonitor.com/tx/puct/open_meeting/20210129/
2021-01-29,https://www.adminmonitor.com/tx/puct/open_meeting/20210129/
2021-01-29,https://www.adminmonitor.com/tx/puct/open_meeting/20210129/
2021-01-14,https://www.adminmonitor.com/tx/puct/open_meeting/20210114/
2021-01-14,https://www.adminmonitor.com/tx/puct/open_meeting/20210114/
2021-01-14,https://www.adminmonitor.com/tx/puct/open_meeting/20210114/
